Objekt-Nr.;Unterkunftsname;Ort;Buchungsdatum;Anreise;Abreise;Nächte;Vorgang;Vertriebskanal;Status;Abgerechnet;Reisepreis;Bezahlt;Provision;Miete gesamt;Miete;
;;;;;;;;;;;;;;;Vermittler;Eigentümer
356 ;ZZZ - Archiv - ParkLiebe, Apartment 5;Wustrow;29.09.2024;29.09.2024;08.10.2024;9,00;59685,00;Telefon;Buchung;Ja;1213,40;1213,40;17%;880,00;178,03;701,97
356 ;ZZZ - Archiv - ParkLiebe, Apartment 5;Wustrow;01.04.2024;28.12.2024;04.01.2025;7,00;56516,00;Booking.com BV;Buchung;Ja;1420,95;1420,95;17%;945,00;191,17;753,83
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;04.07.2021;10.07.2021;17.07.2021;7,00;44258,00;zu bearbeiten;Buchung;Ja;1068,26;1068,26;17%;665,00;134,53;530,47
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;07.07.2021;18.07.2021;25.07.2021;7,00;44301,00;zu bearbeiten;Buchung;Ja;880,00;880,00;17%;665,00;134,53;530,47
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;08.07.2021;25.07.2021;01.08.2021;7,00;44317,00;zu bearbeiten;Buchung;Ja;1030,00;1030,00;17%;770,00;155,77;614,23
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;08.07.2021;01.08.2021;05.08.2021;4,00;44318,00;zu bearbeiten;Buchung;Ja;667,50;667,50;17%;440,00;89,01;350,99
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;07.07.2021;06.08.2021;13.08.2021;7,00;44304,00;zu bearbeiten;Buchung;Ja;1152,50;1152,50;17%;875,00;177,01;697,99
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;03.08.2021;13.08.2021;16.08.2021;3,00;44622,00;zu bearbeiten;Buchung;Ja;617,85;617,85;17%;285,00;57,66;227,34
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;06.07.2021;16.08.2021;20.08.2021;4,00;44295,00;zu bearbeiten;Buchung;Ja;852,50;852,50;17%;560,00;113,29;446,71
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;07.07.2021;20.08.2021;29.08.2021;9,00;44310,00;zu bearbeiten;Buchung;Ja;1417,50;1417,50;17%;1125,00;227,59;897,41
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;01.08.2021;29.08.2021;03.09.2021;5,00;44592,00;zu bearbeiten;Buchung;Ja;890,00;890,00;17%;595,00;120,37;474,63
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;11.07.2021;03.09.2021;18.09.2021;15,00;44361,00;zu bearbeiten;Buchung;Ja;1792,32;1792,32;17%;1200,00;242,76;957,24
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;06.08.2021;18.09.2021;25.09.2021;7,00;44648,00;zu bearbeiten;Buchung;Ja;909,54;909,54;17%;560,00;113,29;446,71
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;16.09.2021;25.09.2021;03.10.2021;8,00;45216,00;zu bearbeiten;Buchung;Ja;1119,96;1119,96;17%;680,00;137,56;542,44
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;23.08.2021;07.10.2021;14.10.2021;7,00;44869,00;zu bearbeiten;Buchung;Ja;765,00;765,00;17%;560,00;113,29;446,71
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;03.10.2021;17.10.2021;23.10.2021;6,00;45432,00;zu bearbeiten;Buchung;Ja;954,50;954,50;17%;690,00;139,59;550,41
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;24.03.2022;11.04.2022;16.04.2022;5,00;47603,00;zu bearbeiten;Buchung;Ja;752,96;752,96;17%;400,00;80,92;319,08
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;11.04.2022;16.04.2022;23.04.2022;7,00;47817,00;zu bearbeiten;Buchung;Ja;919,70;919,70;17%;560,00;113,29;446,71
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;06.05.2022;11.05.2022;21.05.2022;10,00;48104,00;zu bearbeiten;Buchung;Ja;709,50;709,50;17%;520,00;105,20;414,80
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;27.02.2022;21.05.2022;04.06.2022;14,00;47260,00;zu bearbeiten;Buchung;Ja;1727,22;1727,22;17%;1190,00;240,74;949,26
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;13.01.2022;04.06.2022;12.06.2022;8,00;46453,00;zu bearbeiten;Buchung;Ja;904,00;904,00;17%;680,00;137,56;542,44
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;30.08.2021;12.06.2022;23.06.2022;11,00;44995,00;zu bearbeiten;Buchung;Ja;1437,56;1437,56;17%;935,00;189,15;745,85
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;08.05.2022;24.06.2022;29.06.2022;5,00;48129,00;zu bearbeiten;Buchung;Ja;627,50;615,00;17%;475,00;96,10;378,90
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;02.01.2022;30.06.2022;08.07.2022;8,00;46248,00;zu bearbeiten;Buchung;Ja;1104,00;1104,00;17%;880,00;178,02;701,98
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;07.11.2021;08.07.2022;16.07.2022;8,00;45859,00;zu bearbeiten;Buchung;Ja;1238,50;1258,50;17%;1000,00;202,30;797,70
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;16.01.2022;17.07.2022;24.07.2022;7,00;46513,00;zu bearbeiten;Buchung;Ja;1335,50;1326,75;17%;875,00;177,01;697,99
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;25.12.2021;24.07.2022;31.07.2022;7,00;46167,00;zu bearbeiten;Buchung;Ja;1344,25;1335,50;17%;875,00;177,01;697,99
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;21.09.2021;31.07.2022;10.08.2022;10,00;45281,00;zu bearbeiten;Buchung;Ja;1857,25;1844,75;17%;1250,00;252,88;997,12
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;29.09.2021;10.08.2022;23.08.2022;13,00;45370,00;zu bearbeiten;Buchung;Ja;1630,00;1630,00;17%;1430,00;289,29;1140,71
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;08.10.2021;25.08.2022;04.09.2022;10,00;45526,00;zu bearbeiten;Buchung;Ja;1259,00;1259,00;17%;1025,00;207,36;817,64
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;12.07.2022;04.09.2022;17.09.2022;13,00;48712,00;zu bearbeiten;Buchung;Ja;1700,70;1700,70;17%;1105,00;223,54;881,46
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;04.09.2022;18.09.2022;29.09.2022;11,00;49317,00;zu bearbeiten;Buchung;Ja;1404,41;1404,41;17%;935,00;189,15;745,85
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;15.01.2023;09.05.2023;23.05.2023;14,00;50413,00;Webseite;Buchung;Ja;1485,00;1485,00;17%;1260,00;254,90;1005,10
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;25.01.2023;02.06.2023;16.06.2023;14,00;50555,00;Webseite;Buchung;Ja;1674,00;1674,00;17%;1260,00;254,90;1005,10
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;11.04.2023;16.06.2023;18.06.2023;2,00;51535,00;MoinFewo in Kooperation mit "DS";Buchung;Ja;595,07;595,07;17%;248,00;50,17;197,83
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;03.01.2023;18.06.2023;27.06.2023;9,00;50185,00;Webseite;Buchung;Ja;1063,00;1063,00;17%;810,00;163,86;646,14
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;11.03.2023;27.06.2023;08.07.2023;11,00;51144,00;Webseite;Buchung;Ja;1533,00;1533,00;17%;1265,00;255,91;1009,09
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;08.03.2023;09.07.2023;17.07.2023;8,00;51125,00;Webseite;Buchung;Ja;1173,00;1173,00;17%;920,00;186,12;733,88
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;03.01.2023;17.07.2023;29.07.2023;12,00;50194,00;Booking.com BV;Buchung;Ja;2609,57;2609,57;17%;1770,48;358,17;1412,31
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;08.11.2022;30.07.2023;07.08.2023;8,00;49778,00;Webseite;Buchung;Ja;1379,50;1379,50;17%;1056,00;213,63;842,37
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;09.02.2023;07.08.2023;20.08.2023;13,00;50772,00;HomeAway UK Limited - in Kooperation mit "DS";Buchung;Ja;2487,25;2487,25;17%;1716,00;347,15;1368,85
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;26.12.2022;21.08.2023;31.08.2023;10,00;50089,00;Webseite;Buchung;Ja;1865,00;1865,00;17%;1490,00;301,43;1188,57
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;23.08.2023;31.08.2023;09.09.2023;9,00;53127,00;Webseite;Buchung;Ja;1093,00;1093,00;17%;835,00;168,92;666,08
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;16.01.2023;09.09.2023;23.09.2023;14,00;50433,00;Webseite;Buchung;Ja;1438,00;1438,00;17%;1260,00;254,90;1005,10
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;07.09.2023;23.09.2023;03.10.2023;10,00;53397,00;Webseite;Buchung;Ja;1014,00;1014,00;17%;810,00;163,86;646,14
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;28.09.2023;03.10.2023;07.10.2023;4,00;53763,00;E-Mail;Buchung;Ja;270,00;270,00;17%;270,00;54,62;215,38
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;27.03.2024;28.03.2024;02.04.2024;5,00;56465,00;Holidu GmbH in Kooperation mit "DS Destination Solutions";Buchung;Ja;663,47;663,47;17%;350,00;70,81;279,19
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;10.03.2024;11.05.2024;01.06.2024;21,00;56178,00;Webseite;Buchung;Ja;1998,00;1998,00;17%;1680,00;339,86;1340,14
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;21.03.2024;01.06.2024;09.06.2024;8,00;56355,00;E-Mail;Buchung;Ja;1137,00;1137,00;17%;912,00;184,50;727,50
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;24.09.2023;14.06.2024;28.06.2024;14,00;53689,00;Booking.com BV;Buchung;Ja;1898,23;1898,23;17%;1285,00;259,95;1025,05
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;17.11.2023;01.07.2024;17.07.2024;16,00;54313,00;Webseite;Buchung;Ja;2182,00;2182,00;17%;1840,00;372,23;1467,77
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;27.01.2024;17.07.2024;21.07.2024;4,00;55386,00;Booking.com BV;Buchung;Ja;949,81;949,81;17%;528,00;106,81;421,19
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;16.10.2023;22.07.2024;31.07.2024;9,00;53977,00;Webseite;Buchung;Ja;1524,00;1524,00;17%;1188,00;240,33;947,67
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;20.04.2024;01.08.2024;10.08.2024;9,00;56755,00;Telefon;Buchung;Ja;1529,00;1529,00;17%;1188,00;240,33;947,67
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;11.10.2023;11.08.2024;23.08.2024;12,00;53934,00;Traum-Ferienwohnungen GmbH;Buchung;Ja;1653,00;1653,00;17%;1380,00;279,17;1100,83
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;02.04.2024;25.08.2024;07.09.2024;13,00;56538,00;Webseite;Buchung;Ja;1623,00;1623,00;17%;1345,00;272,09;1072,91
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;11.08.2024;11.09.2024;17.09.2024;6,00;58481,00;HomeAway UK Limited - in Kooperation mit "DS";Buchung;Ja;853,66;853,66;17%;480,00;97,10;382,90
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;29.06.2024;21.09.2024;28.09.2024;7,00;57739,00;Traum Ferienwohnungen - Anfrage -;Buchung;Ja;1048,50;1048,50;17%;749,00;151,52;597,48
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;06.09.2024;05.10.2024;19.10.2024;14,00;59236,00;Webseite;Buchung;Ja;1459,75;1459,75;17%;1164,00;235,48;928,52
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;08.11.2024;26.12.2024;05.01.2025;10,00;60401,00;Webseite;Buchung;Ja;1244,00;1244,00;17%;998,00;201,89;796,11
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;07.04.2025;26.04.2025;02.05.2025;6,00;63161,00;Webseite;Buchung;Ja;681,00;681,00;17%;430,00;86,99;343,01
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;12.04.2025;03.05.2025;10.05.2025;7,00;63223,00;Webseite;Buchung;Ja;806,00;806,00;17%;560,00;113,29;446,71
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;29.03.2025;11.05.2025;18.05.2025;7,00;62978,00;Check IT ETC GmbH in Kooperation mit DS;Buchung;Ja;955,94;955,94;17%;560,00;113,29;446,71
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;27.11.2024;24.05.2025;04.06.2025;11,00;60666,00;Webseite;Buchung;Ja;1126,60;1126,60;17%;853,60;172,68;680,92
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;02.02.2025;05.06.2025;15.06.2025;10,00;61827,00;Ostsee Zimmervermittlung (PK);Buchung;Ja;1227,88;1227,88;17%;776,00;156,98;619,02
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;20.12.2024;17.06.2025;02.07.2025;15,00;60917,00;Webseite;Buchung;Ja;1668,00;1668,00;17%;1375,00;278,16;1096,84
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;16.02.2025;13.07.2025;20.07.2025;7,00;62128,00;HomeToGo GmbH;Buchung;Ja;1480,90;1480,90;17%;924,00;186,93;737,07
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;22.11.2024;21.07.2025;04.08.2025;14,00;60601,00;Webseite;Buchung;Ja;2200,00;2200,00;17%;1848,00;373,85;1474,15
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;20.01.2025;04.08.2025;18.08.2025;14,00;61535,00;Webseite;Buchung;Ja;1901,00;1901,00;17%;1610,00;325,70;1284,30
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;18.08.2025;19.08.2025;21.08.2025;2,00;65182,00;Booking.com BV;Buchung;Ja;707,10;707,10;17%;298,00;60,29;237,71
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;24.02.2025;21.08.2025;31.08.2025;10,00;62265,00;Booking.com BV;Buchung;Ja;1752,48;1752,48;17%;1150,00;232,65;917,35
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;06.02.2025;31.08.2025;07.09.2025;7,00;61949,00;Booking.com BV;Buchung;Ja;1094,32;1094,32;17%;655,00;132,50;522,50
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;21.08.2025;07.09.2025;14.09.2025;7,00;65248,00;Webseite;Buchung;Ja;796,00;796,00;17%;540,00;109,24;430,76
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;22.06.2025;17.09.2025;24.09.2025;7,00;64280,00;Webseite;Buchung;Ja;1053,00;1053,00;17%;749,00;151,52;597,48
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;21.09.2025;30.09.2025;10.10.2025;10,00;65815,00;Webseite;Buchung;Ja;991,00;991,00;17%;720,00;145,66;574,34
263 - Wiesengrund Haus 5/ P 5/ 0903 ;Wiesengrund 5;Prerow;02.09.2025;27.12.2025;06.01.2026;10,00;65506,00;Webseite;Buchung;Ja;1338,00;1338,00;17%;1067,00;215,85;851,15
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;05.04.2022;14.05.2022;20.05.2022;6,00;47720,00;zu bearbeiten;Buchung;Ja;926,60;926,60;17%;720,00;145,66;574,34
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;13.02.2022;12.06.2022;18.06.2022;6,00;47070,00;zu bearbeiten;Buchung;Ja;921,60;921,60;17%;720,00;145,66;574,34
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;29.01.2022;18.06.2022;24.06.2022;6,00;46772,00;zu bearbeiten;Buchung;Ja;921,60;921,60;17%;720,00;145,66;574,34
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;28.11.2021;25.06.2022;09.07.2022;14,00;46010,00;zu bearbeiten;Buchung;Ja;2338,40;2338,40;17%;2100,00;424,83;1675,17
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;18.01.2022;16.07.2022;23.07.2022;7,00;46576,00;zu bearbeiten;Buchung;Ja;1874,51;1866,46;17%;1295,00;261,98;1033,02
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;21.11.2021;24.07.2022;07.08.2022;14,00;45976,00;zu bearbeiten;Buchung;Ja;2408,40;2408,40;17%;2170,00;438,99;1731,01
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;13.01.2022;07.08.2022;20.08.2022;13,00;46461,00;zu bearbeiten;Buchung;Ja;3319,99;3290,09;17%;2405,00;486,53;1918,47
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;07.08.2022;20.08.2022;27.08.2022;7,00;48984,00;zu bearbeiten;Buchung;Ja;1342,70;1342,70;17%;1085,00;219,50;865,50
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;09.06.2022;04.09.2022;25.09.2022;21,00;48440,00;zu bearbeiten;Buchung;Ja;2799,60;2799,60;17%;2520,00;509,80;2010,20
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;06.10.2022;08.10.2022;11.10.2022;3,00;49547,00;Webseite;Buchung;Ja;427,80;427,80;17%;216,00;43,70;172,30
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;19.10.2022;22.10.2022;29.10.2022;7,00;49630,00;Webseite;Buchung;Ja;971,30;971,30;17%;672,00;135,94;536,06
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;19.10.2022;29.10.2022;01.11.2022;3,00;49631,00;Webseite;Buchung;Ja;441,30;441,30;17%;229,50;46,42;183,08
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;01.11.2022;22.12.2022;31.12.2022;9,00;49715,00;Webseite;Buchung;Ja;1134,40;1134,40;17%;895,00;181,06;713,94
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;10.12.2022;08.04.2023;14.04.2023;6,00;49992,00;Webseite;Buchung;Ja;642,60;642,60;17%;400,00;80,92;319,08
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;25.04.2023;28.04.2023;05.05.2023;7,00;51682,00;Telefon;Buchung;Ja;770,20;770,20;17%;540,00;109,24;430,76
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;27.03.2023;13.05.2023;20.05.2023;7,00;51343,00;Traum-Ferienwohnungen GmbH;Buchung;Ja;966,42;966,42;17%;665,00;134,53;530,47
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;20.02.2023;21.05.2023;27.05.2023;6,00;50924,00;Traum-Ferienwohnungen GmbH;Buchung;Ja;742,60;742,60;17%;570,00;115,31;454,69
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;28.11.2022;03.06.2023;17.06.2023;14,00;49913,00;Webseite;Buchung;Ja;1600,40;1600,40;17%;1330,00;269,06;1060,94
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;15.01.2023;17.06.2023;24.06.2023;7,00;50422,00;Webseite;Buchung;Ja;844,05;844,05;17%;665,00;134,53;530,47
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;28.09.2022;25.06.2023;02.07.2023;7,00;49511,00;Webseite;Buchung;Ja;1190,70;1190,70;17%;934,00;188,96;745,04
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;15.01.2023;03.07.2023;13.07.2023;10,00;50414,00;Webseite;Buchung;Ja;1510,00;1510,00;17%;1250,00;252,88;997,12
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;01.01.2023;17.07.2023;26.07.2023;9,00;50148,00;Webseite;Buchung;Ja;1783,10;1783,10;17%;1431,00;289,49;1141,51
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;16.05.2023;26.07.2023;30.07.2023;4,00;51907,00;Webseite;Buchung;Ja;815,50;815,50;17%;568,00;114,91;453,09
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;31.12.2022;30.07.2023;11.08.2023;12,00;50139,00;Webseite;Buchung;Ja;2241,80;2241,80;17%;1908,00;385,99;1522,01
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;06.08.2023;11.08.2023;13.08.2023;2,00;52879,00;Booking.com BV;Buchung;Ja;694,61;694,61;17%;318,00;64,33;253,67
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;22.12.2022;13.08.2023;23.08.2023;10,00;50065,00;Telefon;Buchung;Ja;1494,00;1494,00;17%;1250,00;252,88;997,12
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;30.11.2022;27.08.2023;03.09.2023;7,00;49939,00;Webseite;Buchung;Ja;1033,70;1033,70;17%;815,00;164,88;650,12
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;22.04.2023;03.09.2023;10.09.2023;7,00;51648,00;E-Mail;Buchung;Ja;887,15;887,15;17%;665,00;134,53;530,47
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;13.05.2023;11.09.2023;23.09.2023;12,00;51875,00;Webseite;Buchung;Ja;1393,20;1393,20;17%;1140,00;230,62;909,38
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;21.08.2023;30.09.2023;08.10.2023;8,00;53111,00;Webseite;Buchung;Ja;1338,20;1338,20;17%;1032,00;208,78;823,22
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;04.10.2023;09.10.2023;13.10.2023;4,00;53850,00;E-Mail;Buchung;Ja;583,50;583,50;17%;336,00;67,97;268,03
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;31.07.2023;17.10.2023;26.10.2023;9,00;52795,00;Webseite;Buchung;Ja;1094,40;1094,40;17%;855,00;172,97;682,03
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;02.10.2023;22.12.2023;26.12.2023;4,00;53832,00;Webseite;Buchung;Ja;536,40;536,40;17%;320,00;64,74;255,26
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;21.03.2023;26.12.2023;02.01.2024;7,00;51270,00;Webseite;Buchung;Ja;1120,20;1120,20;17%;890,00;180,04;709,96
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;21.01.2024;12.04.2024;16.04.2024;4,00;55276,00;Webseite;Buchung;Ja;544,80;544,80;17%;310,40;62,80;247,60
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;03.05.2023;22.04.2024;01.05.2024;9,00;51752,00;Webseite;Buchung;Ja;965,05;965,05;17%;720,00;145,66;574,34
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;07.02.2024;05.05.2024;15.05.2024;10,00;55593,00;Webseite;Buchung;Ja;1194,00;1194,00;17%;950,00;192,19;757,81
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;06.02.2024;18.05.2024;01.06.2024;14,00;55584,00;Webseite;Buchung;Ja;1608,40;1608,40;17%;1330,00;269,06;1060,94
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;11.07.2023;01.06.2024;21.06.2024;20,00;52514,00;Webseite;Buchung;Ja;2190,00;2190,00;17%;1900,00;384,37;1515,63
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;06.04.2023;21.06.2024;05.07.2024;14,00;51479,00;Webseite;Buchung;Ja;1832,40;1832,40;17%;1570,00;317,61;1252,39
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;17.01.2024;05.07.2024;09.07.2024;4,00;55203,00;Booking.com BV;Buchung;Ja;977,67;977,67;17%;568,00;114,91;453,09
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;22.10.2023;09.07.2024;19.07.2024;10,00;54040,00;Webseite;Buchung;Ja;1702,00;1702,00;17%;1420,00;287,27;1132,73
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;27.11.2023;19.07.2024;29.07.2024;10,00;54410,00;Webseite;Buchung;Ja;1741,00;1741,00;17%;1420,00;287,27;1132,73
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;16.11.2023;29.07.2024;14.08.2024;16,00;54303,00;Webseite;Buchung;Ja;2588,50;2588,50;17%;2272,00;459,63;1812,37
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;24.04.2024;14.08.2024;25.08.2024;11,00;56830,00;Webseite;Buchung;Ja;1893,90;1893,90;17%;1562,00;315,99;1246,01
183 - Zeesen Kate/ P 17/4 / 0317 ;Zeesen Kate;Zingst;02.04.2024;28.08.2024;07.09.2024;10,00;56534,00;Webseite;Buchung;Ja;1625,70;1625,70;17%;1240,00;250,85;989,15
